------------------------------------------------------------------------------
File Creation Date/Time: 21 Sep 2017 16:46:02
Block Name: ASCIIIn (SBF)

404602.100,,COM3,42,$PCHRS,1,35.032,-0.0188,0.1466,-0.8515,*61
404602.100,,COM3,40,$PCHRS,2,35.032,0.2052,0.4148,0.0719,*6C
404602.600,,COM3,37,$PCHRS,0,35.532,-1.10,-1.65,-1.87,*49
404602.600,,COM3,42,$PCHRS,1,35.532,-0.0253,0.0857,-0.8240,*69
404602.600,,COM3,40,$PCHRS,2,35.532,0.1717,0.4499,0.0692,*67
404603.100,,COM3,38,$PCHRS,0,36.032,-6.14,-1.36,-22.34,*73
404603.100,,COM3,41,$PCHRS,1,36.032,0.0061,0.0966,-0.8264,*44
404603.100,,COM3,40,$PCHRS,2,36.032,0.1885,0.4389,0.0708,*61
404603.600,,COM3,35,$PCHRS,0,36.532,4.95,0.19,52.92,*57
404603.600,,COM3,41,$PCHRS,1,36.532,0.0468,0.1111,-0.8293,*4D
404603.600,,COM3,40,$PCHRS,2,36.532,0.1805,0.4372,0.0799,*60
404604.100,,COM3,36,$PCHRS,0,37.032,1.11,-3.45,37.58,*78
404604.100,,COM3,41,$PCHRS,1,37.032,0.0240,0.1000,-0.8232,*4F
404604.100,,COM3,40,$PCHRS,2,37.032,0.2365,0.3559,0.0744,*62
404604.600,,COM3,36,$PCHRS,0,37.533,-9.58,2.60,48.98,*7B
404604.600,,COM3,42,$PCHRS,1,37.533,-0.0044,0.1125,-0.8160,*62
404604.600,,COM3,40,$PCHRS,2,37.533,0.2734,0.2757,0.0670,*6D
404605.100,,COM3,37,$PCHRS,0,38.033,-0.16,-2.63,24.29,*5C
404605.100,,COM3,41,$PCHRS,1,38.033,0.0358,0.1261,-0.8247,*4E
404605.100,,COM3,40,$PCHRS,2,38.033,0.2445,0.2001,0.0746,*62
404605.600,,COM3,37,$PCHRS,0,38.533,-4.03,-0.71,13.74,*54
404605.600,,COM3,41,$PCHRS,1,38.533,0.0233,0.1407,-0.8278,*4D
404605.600,,COM3,40,$PCHRS,2,38.533,0.2356,0.1692,0.0678,*61
404606.100,,COM3,36,$PCHRS,0,39.033,-4.25,-1.78,2.92,*64
404606.100,,COM3,41,$PCHRS,1,39.033,0.0197,0.1746,-0.8312,*4F
404606.100,,COM3,40,$PCHRS,2,39.033,0.2242,0.1446,0.0728,*6E
404606.600,,COM3,37,$PCHRS,0,39.536,-5.25,11.23,-1.10,*53
404606.600,,COM3,41,$PCHRS,1,39.536,0.0315,0.0645,-0.9372,*43
404606.600,,COM3,40,$PCHRS,2,39.536,0.2221,0.1651,0.0715,*61
404607.100,,COM3,38,$PCHRS,0,40.036,-13.64,25.80,11.85,*74
404607.100,,COM3,41,$PCHRS,1,40.036,0.0967,0.2910,-0.6061,*44
404607.100,,COM3,40,$PCHRS,2,40.036,0.1681,0.0465,0.0584,*69
404607.600,,COM3,38,$PCHRS,0,40.539,-10.06,-6.36,21.78,*69
404607.600,,COM3,41,$PCHRS,1,40.539,0.3386,0.6346,-0.7378,*4F
404607.600,,COM3,42,$PCHRS,2,40.539,0.0924,-0.0664,-0.0116,*6E
404608.100,,COM3,36,$PCHRS,0,41.042,-8.59,2.39,-2.44,*67
404608.100,,COM3,41,$PCHRS,1,41.042,0.3889,0.5612,-0.6826,*45
404608.100,,COM3,42,$PCHRS,2,41.042,0.0169,-0.0872,-0.0188,*69
404608.600,,COM3,35,$PCHRS,0,41.542,-4.42,3.86,1.60,*49
404608.600,,COM3,41,$PCHRS,1,41.542,0.4012,0.5652,-0.6642,*45
404608.600,,COM3,42,$PCHRS,2,41.542,0.0196,-0.1026,-0.0215,*63
404609.100,,COM3,37,$PCHRS,0,42.043,-2.24,-1.23,-2.14,*45
404609.100,,COM3,41,$PCHRS,1,42.043,0.4147,0.5970,-0.6399,*4F
404609.100,,COM3,42,$PCHRS,2,42.043,0.0031,-0.1101,-0.0551,*6B
404609.600,,COM3,36,$PCHRS,0,42.543,-1.24,0.49,-0.77,*64
404609.600,,COM3,41,$PCHRS,1,42.543,0.4123,0.6070,-0.6329,*49
404609.600,,COM3,42,$PCHRS,2,42.543,0.0091,-0.1235,-0.0544,*64
404610.100,,COM3,36,$PCHRS,0,43.043,-3.52,1.54,-3.43,*6A
404610.100,,COM3,41,$PCHRS,1,43.043,0.3960,0.6092,-0.6278,*4C
404610.100,,COM3,42,$PCHRS,2,43.043,0.0121,-0.1156,-0.0614,*6A
404610.600,,COM3,34,$PCHRS,0,43.547,0.74,4.43,0.02,*69
404610.600,,COM3,41,$PCHRS,1,43.547,0.4172,0.6162,-0.6323,*40
404610.600,,COM3,43,$PCHRS,2,43.547,-0.0045,-0.1217,-0.0654,*47
404611.100,,COM3,36,$PCHRS,0,44.047,4.33,-0.42,-3.55,*68
404611.100,,COM3,41,$PCHRS,1,44.047,0.4486,0.6125,-0.6173,*48
404611.100,,COM3,43,$PCHRS,2,44.047,-0.0149,-0.1186,-0.0615,*46
404611.600,,COM3,36,$PCHRS,0,44.547,-0.67,0.95,-1.88,*60
404611.600,,COM3,41,$PCHRS,1,44.547,0.4556,0.5944,-0.6274,*49
404611.600,,COM3,43,$PCHRS,2,44.547,-0.0173,-0.1125,-0.0452,*42
404612.100,,COM3,37,$PCHRS,0,45.048,-0.05,-0.00,-2.74,*4E
404612.100,,COM3,41,$PCHRS,1,45.048,0.4591,0.6169,-0.6141,*48
404612.100,,COM3,43,$PCHRS,2,45.048,-0.0092,-0.1139,-0.0597,*42
404612.600,,COM3,35,$PCHRS,0,45.552,-3.66,2.66,1.38,*4F
404612.600,,COM3,41,$PCHRS,1,45.552,0.4378,0.6138,-0.6048,*4B
404612.600,,COM3,43,$PCHRS,2,45.552,-0.0045,-0.1245,-0.0664,*41
404613.100,,COM3,35,$PCHRS,0,46.055,-4.25,1.56,4.87,*4F
404613.100,,COM3,41,$PCHRS,1,46.055,0.4224,0.6099,-0.6107,*42
404613.200,,COM3,43,$PCHRS,2,46.055,-0.0088,-0.1220,-0.0601,*41
404613.600,,COM3,35,$PCHRS,0,46.559,-2.68,3.11,5.62,*42
404613.700,,COM3,41,$PCHRS,1,46.559,0.4423,0.6235,-0.5935,*44
404613.700,,COM3,43,$PCHRS,2,46.559,-0.0121,-0.1252,-0.0703,*4C
404614.100,,COM3,36,$PCHRS,0,47.059,-1.70,0.97,-3.40,*6A
404614.200,,COM3,41,$PCHRS,1,47.059,0.4623,0.6294,-0.6022,*45
404614.200,,COM3,43,$PCHRS,2,47.059,-0.0166,-0.1260,-0.0751,*4D
404614.600,,COM3,36,$PCHRS,0,47.559,-2.61,0.37,-0.62,*65
404614.600,,COM3,41,$PCHRS,1,47.559,0.4515,0.6401,-0.5979,*48
404614.700,,COM3,43,$PCHRS,2,47.559,-0.0266,-0.1326,-0.0848,*4F
404615.100,,COM3,34,$PCHRS,0,48.059,0.53,0.63,0.81,*60
404615.200,,COM3,41,$PCHRS,1,48.059,0.4496,0.6430,-0.5878,*4A
404615.200,,COM3,43,$PCHRS,2,48.059,-0.0231,-0.1335,-0.0795,*4A
404615.600,,COM3,34,$PCHRS,0,48.560,1.35,0.56,0.09,*68
404615.700,,COM3,41,$PCHRS,1,48.560,0.4468,0.6379,-0.5840,*45
404615.700,,COM3,43,$PCHRS,2,48.560,-0.0100,-0.1421,-0.0797,*44
404616.100,,COM3,37,$PCHRS,0,49.061,-30.50,26.60,3.86,*44
404616.200,,COM3,41,$PCHRS,1,49.061,0.4597,0.6811,-0.6569,*41
404616.200,,COM3,43,$PCHRS,2,49.061,-0.0079,-0.1388,-0.0877,*4B
404616.600,1967,COM3,38,$PCHRS,0,49.561,57.76,30.87,-74.54,*75
404616.700,1967,COM3,41,$PCHRS,1,49.561,0.3254,0.9938,-0.3738,*4D
404616.700,1967,COM3,42,$PCHRS,2,49.561,0.0589,-0.2302,-0.2494,*6B
404617.100,1967,COM3,38,$PCHRS,0,50.061,43.76,-5.95,-49.48,*66
404617.200,1967,COM3,42,$PCHRS,1,50.061,-0.1931,0.4426,-0.6399,*62
404617.200,1967,COM3,41,$PCHRS,2,50.061,0.3749,0.1353,-0.0236,*4D
404617.600,1967,COM3,37,$PCHRS,0,50.562,2.09,18.56,-12.84,*4D
404617.700,1967,COM3,42,$PCHRS,1,50.562,-0.2203,0.1571,-0.8769,*6E
404617.700,1967,COM3,40,$PCHRS,2,50.562,0.3303,0.3426,0.0123,*6C
404618.100,1967,COM3,37,$PCHRS,0,51.063,-4.77,16.99,-8.05,*55
404618.200,1967,COM3,42,$PCHRS,1,51.063,-0.0390,0.1940,-0.8192,*6E
404618.200,1967,COM3,40,$PCHRS,2,51.063,0.2754,0.3608,0.0521,*66
404618.600,1967,COM3,37,$PCHRS,0,51.563,-4.43,29.49,12.12,*46
404618.700,1967,COM3,41,$PCHRS,1,51.563,0.1875,0.2031,-0.8347,*41
404618.700,1967,COM3,40,$PCHRS,2,51.563,0.1027,0.3528,0.0931,*6F
404619.100,1967,COM3,37,$PCHRS,0,52.064,-18.11,9.91,10.24,*4D
404619.200,1967,COM3,41,$PCHRS,1,52.064,0.4057,0.1675,-0.7877,*4F
404619.200,1967,COM3,40,$PCHRS,2,52.064,0.0238,0.3581,0.1084,*66
404619.700,1967,COM3,37,$PCHRS,0,52.568,-2.86,11.48,-4.07,*55
404619.700,1967,COM3,41,$PCHRS,1,52.568,0.4357,0.2045,-0.7769,*43
404619.700,1967,COM3,41,$PCHRS,2,52.568,-0.0021,0.3172,0.1109,*44
404620.200,1967,COM3,36,$PCHRS,0,53.068,9.99,-0.59,-3.74,*67
404620.200,1967,COM3,41,$PCHRS,1,53.068,0.5097,0.1672,-0.7160,*47
404620.200,1967,COM3,41,$PCHRS,2,53.068,-0.0418,0.3117,0.1126,*40
404620.700,1967,COM3,34,$PCHRS,0,53.570,9.44,2.96,2.64,*6A
404620.700,1967,COM3,41,$PCHRS,1,53.570,0.6148,0.1514,-0.6769,*46
404620.700,1967,COM3,41,$PCHRS,2,53.570,-0.0986,0.3052,0.1016,*44
404621.200,1967,COM3,39,$PCHRS,0,54.071,12.26,-10.66,-11.80,*53
404621.200,1967,COM3,41,$PCHRS,1,54.071,0.7261,0.1389,-0.5853,*4B
404621.200,1967,COM3,41,$PCHRS,2,54.071,-0.1608,0.3026,0.0822,*42
404621.700,1967,COM3,36,$PCHRS,0,54.572,9.52,-13.15,6.53,*7E
404621.700,1967,COM3,41,$PCHRS,1,54.572,0.7437,0.0853,-0.5523,*4F
404621.700,1967,COM3,41,$PCHRS,2,54.572,-0.1969,0.3359,0.0517,*4C
404622.200,1967,COM3,35,$PCHRS,0,55.073,-3.72,8.50,8.49,*4D
404622.200,1967,COM3,41,$PCHRS,1,55.073,0.8071,0.1002,-0.5675,*4E
404622.200,1967,COM3,41,$PCHRS,2,55.073,-0.2000,0.3448,0.0506,*4B
404622.700,1967,COM3,37,$PCHRS,0,55.573,1.27,105.05,21.92,*56
404622.700,1967,COM3,41,$PCHRS,1,55.573,1.0418,0.0625,-0.1478,*40
404622.700,1967,COM3,42,$PCHRS,2,55.573,-0.3452,0.3542,-0.0394,*67
404623.200,1967,COM3,37,$PCHRS,0,56.073,13.44,54.09,-3.72,*4C
404623.200,1967,COM3,41,$PCHRS,1,56.073,1.0492,-0.0303,0.2078,*42
